file name,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color
./stroop_ds/figs/color_nbyn_1712627716.png,gray,red,orange,green,black,black,yellow,brown,blue,black,purple,white,yellow,brown,orange,purple,brown,pink,orange,gray,white,brown,pink,gray,red,black,pink,red,red,green,red,orange,purple,red,red,blue,brown,gray,red,pink,gray,blue,gray,purple,white,brown,blue,orange,orange,green
./stroop_ds/figs/color_nbyn_1712627716.png,orange,black,orange,orange,yellow,white,yellow,black,black,purple,white,orange,yellow,yellow,blue,gray,yellow,pink,blue,orange,green,green,red,pink,pink,gray,pink,brown,red,brown,gray,yellow,brown,yellow,orange,white,yellow,green,gray,white,green,orange,brown,yellow,pink,green,yellow,red,red,white
./stroop_ds/figs/color_nbyn_1712627717.png,black,gray,pink,orange,blue,gray,white,pink,green,white,green,green,purple,purple,yellow,red,blue,brown,white,black,orange,gray,red,brown,yellow,purple,orange,black,yellow,purple,black,white,brown,orange,blue,blue,purple,white,brown,white,purple,black,blue,blue,purple,white,gray,green,green,pink
./stroop_ds/figs/color_nbyn_1712627717.png,yellow,red,orange,brown,red,white,blue,gray,blue,blue,white,blue,gray,yellow,brown,blue,brown,purple,red,white,orange,orange,orange,black,red,white,black,white,brown,white,pink,pink,orange,white,yellow,red,blue,yellow,blue,green,brown,white,yellow,gray,green,pink,red,brown,brown,pink
./stroop_ds/figs/color_nbyn_1712627718.png,white,purple,green,blue,purple,brown,blue,gray,green,green,white,white,blue,blue,green,black,white,white,black,brown,gray,green,red,brown,orange,purple,blue,orange,pink,brown,blue,white,blue,orange,purple,pink,orange,purple,red,green,white,orange,purple,pink,blue,purple,red,orange,red,purple
./stroop_ds/figs/color_nbyn_1712627718.png,pink,black,green,black,red,orange,orange,purple,purple,yellow,purple,orange,white,brown,blue,black,gray,orange,blue,blue,blue,red,black,purple,white,orange,red,brown,gray,black,white,green,green,green,black,blue,purple,yellow,black,white,purple,white,pink,blue,red,blue,red,black,green,red
./stroop_ds/figs/color_nbyn_1712627719.png,blue,purple,purple,purple,black,yellow,green,purple,gray,brown,yellow,gray,yellow,purple,red,blue,gray,red,gray,black,brown,red,gray,white,red,pink,white,blue,green,red,purple,orange,red,orange,white,orange,green,orange,green,orange,white,green,gray,gray,yellow,green,yellow,purple,purple,brown
./stroop_ds/figs/color_nbyn_1712627719.png,gray,gray,red,green,pink,black,blue,orange,brown,gray,gray,brown,black,white,purple,green,purple,brown,gray,orange,orange,purple,brown,green,red,white,green,yellow,orange,green,yellow,red,white,purple,black,blue,orange,blue,green,red,yellow,gray,pink,pink,green,white,red,green,black,gray
./stroop_ds/figs/color_nbyn_1712627720.png,brown,yellow,blue,brown,purple,yellow,pink,yellow,black,orange,blue,red,pink,white,brown,white,black,pink,yellow,red,purple,yellow,brown,gray,yellow,blue,blue,black,gray,purple,black,black,pink,orange,black,white,blue,brown,blue,green,black,yellow,gray,gray,purple,yellow,blue,black,gray,black
./stroop_ds/figs/color_nbyn_1712627720.png,orange,black,white,green,red,green,pink,brown,purple,pink,yellow,brown,white,red,orange,gray,gray,green,green,brown,gray,white,gray,green,purple,blue,green,yellow,black,white,yellow,green,gray,green,white,yellow,red,white,black,purple,blue,brown,pink,gray,brown,red,gray,gray,blue,white
./stroop_ds/figs/color_nbyn_1712627720.png,green,green,purple,red,green,orange,green,pink,gray,pink,yellow,pink,yellow,red,pink,pink,purple,purple,orange,yellow,purple,blue,purple,orange,green,yellow,black,red,white,pink,pink,white,gray,green,white,orange,pink,orange,purple,blue,purple,yellow,black,red,brown,blue,green,black,yellow,blue
./stroop_ds/figs/color_nbyn_1712627721.png,green,brown,pink,red,pink,purple,white,pink,red,gray,brown,green,yellow,green,red,pink,blue,black,purple,yellow,gray,orange,blue,white,blue,red,black,gray,orange,gray,blue,blue,yellow,purple,pink,orange,black,pink,gray,blue,blue,gray,yellow,brown,green,brown,blue,pink,orange,blue
./stroop_ds/figs/color_nbyn_1712627721.png,blue,brown,black,yellow,blue,orange,orange,black,purple,purple,green,blue,red,black,white,white,white,green,pink,black,yellow,orange,blue,brown,yellow,orange,blue,blue,red,pink,orange,pink,orange,gray,purple,yellow,purple,pink,black,green,purple,black,red,yellow,pink,yellow,yellow,black,red,white
./stroop_ds/figs/color_nbyn_1712627722.png,orange,red,orange,purple,brown,gray,white,purple,black,black,gray,white,gray,pink,gray,red,white,yellow,orange,pink,white,white,red,yellow,orange,red,white,gray,yellow,green,yellow,white,green,orange,pink,purple,orange,black,white,purple,orange,purple,brown,black,green,pink,yellow,green,pink,yellow
./stroop_ds/figs/color_nbyn_1712627722.png,purple,red,orange,blue,black,black,purple,pink,purple,brown,blue,brown,yellow,yellow,black,brown,green,green,white,white,red,pink,orange,white,gray,brown,gray,brown,purple,brown,pink,green,blue,black,black,purple,orange,green,green,black,white,black,blue,white,yellow,black,orange,brown,red,pink
./stroop_ds/figs/color_nbyn_1712627723.png,black,blue,pink,brown,white,brown,pink,orange,blue,brown,pink,gray,white,blue,blue,purple,white,white,purple,pink,blue,purple,orange,gray,green,blue,white,brown,brown,white,red,orange,gray,black,brown,brown,blue,brown,blue,pink,brown,brown,pink,pink,white,white,black,pink,blue,purple
./stroop_ds/figs/color_nbyn_1712627723.png,orange,green,black,green,blue,red,green,green,pink,purple,blue,purple,blue,gray,red,red,pink,orange,black,green,black,yellow,pink,green,pink,purple,green,black,purple,blue,orange,orange,brown,pink,pink,pink,brown,gray,black,gray,black,pink,blue,orange,orange,pink,yellow,white,black,yellow
./stroop_ds/figs/color_nbyn_1712627723.png,blue,gray,green,orange,pink,white,brown,pink,brown,gray,orange,white,yellow,yellow,black,white,purple,white,purple,pink,green,gray,black,gray,pink,brown,red,purple,orange,brown,black,red,brown,gray,purple,orange,yellow,yellow,green,blue,white,gray,blue,purple,gray,white,black,red,gray,pink
./stroop_ds/figs/color_nbyn_1712627724.png,blue,gray,purple,brown,gray,yellow,green,yellow,brown,yellow,blue,purple,yellow,green,purple,red,purple,green,yellow,gray,gray,purple,orange,purple,white,orange,red,yellow,yellow,white,pink,pink,yellow,blue,yellow,black,green,green,purple,white,gray,black,yellow,brown,green,brown,orange,black,red,blue
./stroop_ds/figs/color_nbyn_1712627724.png,gray,green,black,blue,orange,blue,pink,pink,blue,brown,pink,blue,orange,gray,pink,blue,purple,green,brown,purple,white,black,blue,green,white,black,brown,red,blue,gray,purple,yellow,black,white,red,brown,blue,red,orange,gray,gray,blue,purple,blue,purple,gray,gray,orange,white,orange
./stroop_ds/figs/color_nbyn_1712627725.png,orange,white,gray,white,purple,green,purple,purple,gray,yellow,red,yellow,purple,orange,brown,yellow,white,gray,purple,black,orange,pink,pink,purple,pink,blue,orange,gray,blue,purple,orange,orange,pink,pink,green,red,green,green,green,gray,purple,gray,purple,gray,black,red,yellow,brown,pink,red
./stroop_ds/figs/color_nbyn_1712627725.png,black,red,blue,red,gray,yellow,red,purple,green,black,black,pink,white,blue,orange,brown,pink,pink,purple,black,brown,pink,orange,orange,white,white,purple,purple,white,brown,black,brown,pink,gray,black,red,purple,black,black,green,gray,green,blue,purple,red,white,brown,yellow,red,red
./stroop_ds/figs/color_nbyn_1712627726.png,purple,green,purple,purple,green,yellow,white,white,pink,purple,green,gray,yellow,orange,red,gray,pink,purple,pink,yellow,white,orange,yellow,yellow,white,gray,white,blue,pink,red,green,gray,gray,white,purple,purple,orange,green,blue,black,purple,orange,pink,white,pink,pink,pink,white,purple,brown
./stroop_ds/figs/color_nbyn_1712627726.png,pink,brown,brown,white,blue,brown,green,brown,green,gray,purple,white,red,white,yellow,pink,orange,blue,gray,black,green,gray,yellow,pink,red,pink,white,blue,brown,brown,brown,orange,pink,orange,yellow,yellow,black,purple,brown,green,white,orange,black,purple,red,gray,orange,red,orange,white
./stroop_ds/figs/color_nbyn_1712627729.png,purple,yellow,gray,blue,purple,green,yellow,brown,white,orange,red,gray,blue,white,purple,purple,gray,yellow,red,purple,gray,blue,green,white,brown,blue,green,blue,white,brown,gray,yellow,pink,gray,gray,pink,yellow,blue,red,red,brown,black,purple,orange,white,green,gray,red,black,green
./stroop_ds/figs/color_nbyn_1712627730.png,black,yellow,brown,white,green,white,green,blue,brown,gray,red,purple,yellow,yellow,blue,pink,green,yellow,brown,green,orange,gray,green,blue,green,white,red,purple,black,red,gray,red,purple,gray,gray,gray,black,red,purple,green,brown,black,yellow,green,pink,red,green,white,red,brown
./stroop_ds/figs/color_nbyn_1712627730.png,red,white,yellow,blue,pink,brown,black,gray,blue,orange,pink,brown,purple,brown,yellow,blue,white,white,purple,gray,blue,blue,orange,gray,brown,purple,purple,pink,white,white,green,gray,blue,pink,black,pink,brown,purple,white,orange,brown,green,white,orange,orange,red,gray,pink,orange,purple
./stroop_ds/figs/color_nbyn_1712627730.png,green,blue,green,gray,blue,brown,gray,green,blue,brown,orange,blue,purple,green,pink,brown,orange,blue,pink,brown,yellow,gray,purple,pink,gray,purple,brown,gray,black,red,red,orange,purple,yellow,yellow,gray,purple,gray,yellow,brown,purple,blue,black,blue,orange,purple,purple,pink,gray,yellow
./stroop_ds/figs/color_nbyn_1712627731.png,brown,red,black,orange,orange,orange,gray,green,blue,black,gray,blue,black,yellow,red,purple,brown,pink,brown,purple,black,yellow,purple,orange,red,black,brown,orange,black,brown,yellow,yellow,red,gray,gray,purple,yellow,red,brown,orange,pink,pink,gray,white,pink,white,blue,red,red,orange
